0.15613937377929688,0.1561396916707357
0.14150184172171135,0.14150870287859882
0.1275904973347982,0.12760654202213995
0.11766639462223759,0.1177013185289171
0.10856333485356083,0.10858898692660862
0.09489787066424335,0.094914886686537
0.10119839950844094,0.10121056768629286
0.09027836940906665,0.09028834766811794
0.10240491231282552,0.1024143342618589
0.09478387126216183,0.09479300181070964
0.09637490908304851,0.09638441933525933
0.09196349426552101,0.09197322527567546
0.11232203907436794,0.11233408362777145
0.09961726930406359,0.09962654996801305
0.11740528212653266,0.1174138033831561
0.09902643274377894,0.09903229607476129
0.10058402132104945,0.10058728853861491
0.08823161655002171,0.08823328548007542
0.08355281088087294,0.08355379104614258
0.0959128008948432,0.09591405479996293
0.0938505419978389,0.09385200783058449
0.10133689421194571,0.10133877506962528
0.09050205018785265,0.09050352485091598
0.09326472105803313,0.09326605443601255
0.10589608439692745,0.10589753256903754
0.08326926054777922,0.08327031135559082
0.0887793258384422,0.08878035898561831
0.08564672646699129,0.08564789206893356
0.08414926352324309,0.08415011123374656
0.10360466992413556,0.10360542050114384
0.10291826283490216,0.1029199582559091
0.09240495717083966,0.09240740316885489
0.0915261639489068,0.09153006694934986
0.09925510265209057,0.09926056861877441
0.09476062986585829,0.09476675810637297
0.0931771507969609,0.09318500977975351
0.09720356376082809,0.09721867243448894
0.08863728134720414,0.08866888505441171
0.10558017094930013,0.10565599688777218
0.08510591365672925,0.08519800504048665
0.07809718449910481,0.07820483490272805
0.08931935275042499,0.08944461080763075
0.08125476483945493,0.08134374795136629
0.0895215670267741,0.08958247855857566
0.08094090885586208,0.08095759815639919
0.10222417336923105,0.10222716684694644
0.10005178274931731,0.1000616815355089
0.08915599187215169,0.08919216968395093
0.10393536532366718,0.10403568656356246
0.14484754315129034,0.1451115255002622
0.1625843401308413,0.16300959057278103
0.13343962033589682,0.1338808536529541
0.13348030160974572,0.13402705722384983
0.1157940493689643,0.11634571463973434
0.12901894251505533,0.12969304897167064
0.10280307133992513,0.1033787903962312
0.10447192192077637,0.10505015761763961
0.10389555825127496,0.10442795576872649
0.11339050752145273,0.11391942589371293
0.12208419375949436,0.12258214420742458
0.22000819665414315,0.22073457859180592
0.25913644720006873,0.25981021810460975
0.25907454667267976,0.2596975962320964
0.24741156895955405,0.24808627587777596
0.22929618976734303,0.22988453617802374
0.1882075203789605,0.18858697679307726
0.12996172021936486,0.13018233687789352
0.12076356675889757,0.12096573688365796
0.2357216057954011,0.23610056771172416
0.2076719425342701,0.20800756525110314
0.13457361857096353,0.13475075474491827
0.09806949120980722,0.0981583418669524
0.09219853966324418,0.09225516849093968
0.10208035398412633,0.1021238609596535
0.094963479925085,0.09499601081565574
